Date,Revenue,Cost_of_revenue,Gross_profit,Operating_expenses,Sales__General_and_administrative,Other_operating_expenses,Total_operating_expenses,Operating_income,Interest_Expense,Other_income__expense_,Income_before_taxes,Provision_for_income_taxes,Net_income_from_continuing_operations,Net_income,Preferred_dividend,Net_income_available_to_common_shareholders,Earnings_per_share,Weighted_average_shares_outstanding,EBITDA,Symbol,Close,Ytd_close,OneDayMomentum,Dummy
2014-04-18,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.6,22.6,0.0,False
2014-04-19,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.6,22.6,0.0,False
2014-04-20,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.6,22.6,0.0,False
2014-04-21,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.6,22.6,0.0,False
2014-04-22,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.65,22.6,0.05,True
2014-04-23,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,23.15,22.65,0.5,True
2014-04-24,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.85,23.15,-0.3,False
2014-04-25,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.55,22.85,-0.3,False
2014-04-26,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.55,22.55,0.0,False
2014-04-27,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,22.55,22.55,0.0,False
2014-04-28,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.0,22.55,-1.55,False
2014-04-29,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.6,21.0,-0.4,False
2014-04-30,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.6,20.6,0.0,False
2014-05-01,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.6,20.6,0.0,False
2014-05-02,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.3,20.6,0.7,True
2014-05-03,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.3,21.3,0.0,False
2014-05-04,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.3,21.3,0.0,False
2014-05-05,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.2,21.3,-0.1,False
2014-05-06,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.2,21.2,0.0,False
2014-05-07,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,19.8,21.2,-1.4,False
2014-05-08,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,18.7,19.8,-1.1,False
2014-05-09,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,18.88,18.7,0.18,True
2014-05-10,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,18.88,18.88,0.0,False
2014-05-11,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,18.88,18.88,0.0,False
2014-05-12,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,19.42,18.88,0.54,True
2014-05-13,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,19.76,19.42,0.34,True
2014-05-14,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.3,19.76,0.54,True
2014-05-15,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.3,20.3,0.0,False
2014-05-16,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.1,20.3,-0.2,False
2014-05-17,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.1,20.1,0.0,False
2014-05-18,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.1,20.1,0.0,False
2014-05-19,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,19.9,20.1,-0.2,False
2014-05-20,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.25,19.9,0.35,True
2014-05-21,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.45,20.25,0.2,True
2014-05-22,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.55,20.45,1.1,True
2014-05-23,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.8,21.55,0.25,True
2014-05-24,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.8,21.8,0.0,False
2014-05-25,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.8,21.8,0.0,False
2014-05-26,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.75,21.8,-0.05,False
2014-05-27,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.55,21.75,-0.2,False
2014-05-28,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,21.7,21.55,0.15,True
2014-05-29,163961.0,133904.0,30057.0,,3112.0,1906.0,5018.0,25039.0,363.0,8760.0,33436.0,12511.0,20925.0,20925.0,-18.0,20925.0,,,44779.0,6889,20.7,21.7,-1.0,False
2014-05-30,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.2,20.7,3.5,True
2014-05-31,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.2,24.2,0.0,False
2014-06-01,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.2,24.2,0.0,False
2014-06-02,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.2,24.2,0.0,False
2014-06-03,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.95,24.2,0.75,True
2014-06-04,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.2,24.95,-0.75,False
2014-06-05,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.85,24.2,-0.35,False
2014-06-06,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.7,23.85,0.85,True
2014-06-07,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.7,24.7,0.0,False
2014-06-08,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.7,24.7,0.0,False
2014-06-09,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.2,24.7,-1.5,False
2014-06-10,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.65,23.2,0.45,True
2014-06-11,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.65,23.65,0.0,False
2014-06-12,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.65,23.65,0.0,False
2014-06-13,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.65,23.65,0.0,False
2014-06-14,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.65,23.65,0.0,False
2014-06-15,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.65,23.65,0.0,False
2014-06-16,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.05,23.65,-0.6,False
2014-06-17,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.7,23.05,-0.35,False
2014-06-18,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.75,22.7,1.05,True
2014-06-19,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.35,23.75,0.6,True
2014-06-20,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.85,24.35,-0.5,False
2014-06-21,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.85,23.85,0.0,False
2014-06-22,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.85,23.85,0.0,False
2014-06-23,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.3,23.85,-0.55,False
2014-06-24,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.9,23.3,-0.4,False
2014-06-25,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.05,22.9,1.15,True
2014-06-26,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,24.0,24.05,-0.05,False
2014-06-27,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.7,24.0,-0.3,False
2014-06-28,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.7,23.7,0.0,False
2014-06-29,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.7,23.7,0.0,False
2014-06-30,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.15,23.7,-0.55,False
2014-07-01,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.15,23.15,0.0,False
2014-07-02,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.55,23.15,0.4,True
2014-07-03,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.45,23.55,-0.1,False
2014-07-04,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.45,23.45,0.0,False
2014-07-05,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.45,23.45,0.0,False
2014-07-06,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.45,23.45,0.0,False
2014-07-07,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.2,23.45,-0.25,False
2014-07-08,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,23.0,23.2,-0.2,False
2014-07-09,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.15,23.0,-0.85,False
2014-07-10,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.6,22.15,-0.55,False
2014-07-11,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.7,21.6,0.1,True
2014-07-12,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.7,21.7,0.0,False
2014-07-13,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.7,21.7,0.0,False
2014-07-14,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.45,21.7,-0.25,False
2014-07-15,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.2,21.45,0.75,True
2014-07-16,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.6,22.2,-0.6,False
2014-07-17,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.5,21.6,-0.1,False
2014-07-18,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.1,21.5,0.6,True
2014-07-19,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.1,22.1,0.0,False
2014-07-20,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.1,22.1,0.0,False
2014-07-21,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.55,22.1,-0.55,False
2014-07-22,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.2,21.55,-0.35,False
2014-07-23,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.75,21.2,-0.45,False
2014-07-24,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.3,20.75,0.55,True
2014-07-25,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.05,21.3,-0.25,False
2014-07-26,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.05,21.05,0.0,False
2014-07-27,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.05,21.05,0.0,False
2014-07-28,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.3,21.05,-0.75,False
2014-07-29,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.35,20.3,0.05,True
2014-07-30,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,19.78,20.35,-0.57,False
2014-07-31,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.9,19.78,1.12,True
2014-08-01,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.05,20.9,0.15,True
2014-08-02,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.05,21.05,0.0,False
2014-08-03,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.05,21.05,0.0,False
2014-08-04,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.2,21.05,0.15,True
2014-08-05,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.6,21.2,-0.6,False
2014-08-06,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.3,20.6,-0.3,False
2014-08-07,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.3,20.3,0.0,False
2014-08-08,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.2,20.3,-0.1,False
2014-08-09,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.2,20.2,0.0,False
2014-08-10,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.2,20.2,0.0,False
2014-08-11,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.0,20.2,-0.2,False
2014-08-12,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.15,20.0,0.15,True
2014-08-13,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,20.3,20.15,0.15,True
2014-08-14,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.35,20.3,2.05,True
2014-08-15,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.0,22.35,-0.35,False
2014-08-16,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.0,22.0,0.0,False
2014-08-17,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,22.0,22.0,0.0,False
2014-08-18,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.2,22.0,-0.8,False
2014-08-19,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.5,21.2,0.3,True
2014-08-20,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.2,21.5,-0.3,False
2014-08-21,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.1,21.2,-0.1,False
2014-08-22,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.15,21.1,0.05,True
2014-08-23,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.15,21.15,0.0,False
2014-08-24,165754.0,135891.0,29863.0,,4075.0,1128.0,5203.0,24660.0,170.0,10188.0,34678.0,13368.0,21310.0,21310.0,-18.0,21328.0,,,45615.0,6889,21.15,21.15,0.0,False
