Date,Revenue,Cost_of_revenue,Gross_profit,Operating_expenses,Sales__General_and_administrative,Total_operating_expenses,Operating_income,Interest_Expense,Other_income__expense_,Income_before_taxes,Provision_for_income_taxes,Net_income_from_continuing_operations,Net_income,Net_income_available_to_common_shareholders,Earnings_per_share,Weighted_average_shares_outstanding,EBITDA,Symbol,Close,Ytd_close,OneDayMomentum,Dummy
2013-09-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-09-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-09-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-09-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-09-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-09-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-09-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-09-29,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-09-30,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-01,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-02,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-03,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-04,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-05,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-06,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-07,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-08,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-09,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-10,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-11,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-12,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-13,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-14,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-15,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-16,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-17,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-18,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-19,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-20,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-21,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-29,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-30,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-10-31,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-01,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-02,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-03,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-04,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-05,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-06,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-07,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-08,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-09,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-10,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-11,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-12,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-13,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-14,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-15,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-16,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-17,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-18,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-19,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-20,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-21,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-29,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-11-30,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-01,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-02,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-03,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-04,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-05,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-06,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-07,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-08,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-09,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-10,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-11,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-12,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-13,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-14,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-15,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-16,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-17,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-18,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-19,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-20,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-21,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-29,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-30,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2013-12-31,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-01,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-02,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-03,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-04,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-05,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-06,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-07,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-08,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-09,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-10,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-11,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-12,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-13,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-14,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-15,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-16,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-17,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-18,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-19,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-20,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-21,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-29,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-30,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-01-31,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-01,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-02,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-03,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-04,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-05,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-06,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-07,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-08,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-09,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-10,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-11,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-12,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-13,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-14,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-15,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-16,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-17,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-18,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-19,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-20,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-21,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-02-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-01,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-02,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-03,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-04,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-05,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-06,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-07,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-08,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-09,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-10,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-11,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-12,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-13,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-14,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-15,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-16,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-17,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-18,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-19,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-20,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-21,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-29,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-30,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-03-31,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-01,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-02,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-03,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-04,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-05,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-06,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-07,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-08,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-09,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-10,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-11,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-12,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-13,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-14,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-15,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-16,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-17,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-18,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-19,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-20,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-21,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-29,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-04-30,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-01,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-02,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-03,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-04,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-05,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-06,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-07,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-08,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-09,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-10,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-11,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-12,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-13,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-14,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-15,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-16,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-17,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-18,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-19,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-20,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-21,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-22,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-23,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-24,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-25,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-26,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-27,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-28,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-29,,,,,,,,,,,,,,,,,,6893,1.37,1.37,0.0,False
2014-05-30,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-05-31,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-01,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-02,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-03,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-04,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-05,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-06,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-07,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-08,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-09,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-10,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-11,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-12,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-13,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-14,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-15,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-16,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-17,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-18,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-19,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-20,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-21,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-22,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-23,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-24,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-25,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-26,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-27,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-28,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-29,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-06-30,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-01,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-02,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-03,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-04,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-05,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-06,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-07,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-08,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-09,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
2014-07-10,253.0,111.0,142.0,,84.0,84.0,59.0,1.0,4.0,61.0,11.0,50.0,50.0,50.0,,,64.0,6893,1.37,1.37,0.0,False
