,Unnamed: 0,C_score,Symbol,Close_grow,Revenue_grow,Research_and_development_grow
131,93,0.382211538462,00097,0.0213335955237,0.805728535908,
132,446,0.383540372671,00513,0.0273583981715,-0.0890379207907,
133,621,0.383971291866,00751,-0.060393832534,0.0284421219838,
134,791,0.384404924761,00981,0.941128993221,0.128610920287,0.117611116125
135,563,0.384615384615,00665,0.0794055567271,,
136,1265,0.384615384615,01798,-0.0857889327183,0.0652990872407,
137,805,0.3866039953,00995,0.0890390045307,0.0266821904753,
138,434,0.387073863636,00497,0.0181727601955,0.112726464914,
139,273,0.387140902873,00291,-0.0218395471928,-0.247667881721,
140,1078,0.387140902873,01348,-0.102948180351,-0.00170525296374,
141,1059,0.387676508344,01319,-0.214099382335,0.236556108554,
142,167,0.387779083431,00177,0.108065993397,0.0379865356611,
143,1508,0.387931034483,02889,-0.14519197063,-0.408278997339,
144,475,0.388682745826,00550,0.0189033452433,-0.462072347356,
145,387,0.388888888889,00425,0.33122872813,0.190539996935,0.124617853724
146,995,0.391493055556,01231,-0.0284725570022,1.3248102367,
147,1369,0.392,02128,0.0436461252863,0.108594927139,
148,445,0.392080745342,00512,0.469345652923,0.140688369754,
149,851,0.392811296534,01055,0.0446845541358,0.0330394982936,
150,777,0.392857142857,00960,0.101102555432,0.164092299737,
151,1296,0.393770856507,01886,-0.100455295512,0.0858603071407,
152,854,0.394074074074,01059,0.389972412686,-0.44643796704,-0.253484330372
153,183,0.394435351882,00194,0.0232795771226,0.18382956925,
154,824,0.396226415094,01021,-0.213291107794,0.128008572822,
155,1355,0.396363636364,02080,-0.0463431412471,-0.111280325505,
156,953,0.396716826265,01181,0.189460047383,0.0976051681653,
